ClientId,Period,PlanId,PlanName,FormularyId,FormularyName,ControllerId,ControllerName,Channel,PlanType,PBMId,PBMName
13104,202112,4859,Mennonite Mutual Aid,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,4860,North Carolina Medicaid,59824,North Carolina Medicaid,63633,State of North Carolina,State Medicaid,State Medicaid,6016,Conduent PBM
13104,202112,4867,Fidelity Information Systems,61819,Express Scripts National Preferred with Advantage Plus,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,4869,CareFirst BCBS HMO Three Tier,61840,CareFirst Formulary 2 3 Tier,3331,"CareFirst, Inc.",Commercial,HMO,884,CVS Caremark RX
13104,202112,4874,J. M. Smucker Company,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,4879,Simi Valley Unified School District,60855,CalPERS,889,OptumRx,Commercial,Employer,889,OptumRx
13104,202112,4882,Kindercare,62053,Regence Three-Tier Drug List,63149,Cambia Health Solutions,Commercial,Employer,60243,Prime Therapeutics
13104,202112,4885,State of Illinois - Aetna OAP,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,4887,Builders First Source,61855,CVS Caremark Performance Standard Control w/ Advanced Specialty Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,4888,Plumbers and Pipefitters Local 219 Health and Welfare,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,4890,Van Drivers Local Union 392,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,4893,Health Plan of San Joaquin MediCal,60396,Health Plan of San Joaquin,63852,Health Plan of San Joaquin,Managed Medicaid,HMO - Medicaid,5420,MC-RX
13104,202112,4901,Optima Family Care VA Medallion 4.0,60446,Optima Family Care,3379,Sentara Health System Corporation,Managed Medicaid,HMO - Medicaid,889,OptumRx
13104,202112,4903,Regence Blue Shield Idaho PPO 3 Tier,62053,Regence Three-Tier Drug List,63149,Cambia Health Solutions,Commercial,PPO,60243,Prime Therapeutics
13104,202112,4907,The Nordam Group,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,4908,University of Toledo,60542,University of Toledo,70780,CerpassRx,Commercial,Employer,70780,CerpassRx
13104,202112,4909,Williams Communications,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,4910,The Oklahoma Publishing Company,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5078,National Asbestos,61855,CVS Caremark Performance Standard Control w/ Advanced Specialty Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5085,Contra Costa Health Plan Medi Cal,60472,Contra Costa Health Plan Medi-Cal,7652,Contra Costa Health Services,Managed Medicaid,HMO - Medicaid,7237,PerformRx
13104,202112,5089,Cement Masons and Plasterers Local 528,60452,Sav-Rx,2581,Sav-Rx,Commercial,Employer,2581,Sav-Rx
13104,202112,5091,American Maritime Officers (AMO) Benefits Plan,61780,Elixir Standard Formulary,5997,Elixir PBM,Commercial,Employer,5997,Elixir PBM
13104,202112,5097,University of Idaho,61855,CVS Caremark Performance Standard Control w/ Advanced Specialty Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5098,University of Arkansas,60222,University of Arkansas  3 Tier,60208,"MedImpact Healthcare Systems, Inc.",Commercial,Employer,60208,"MedImpact Healthcare Systems, Inc."
13104,202112,5100,"McLane Company, Inc.",61825,Express Scripts National Preferred with Limited,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,5103,Village of Lake Zurich,61825,Express Scripts National Preferred with Limited,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,5104,Intercontinental Corp.,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5105,PBA of the City of New York,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5106,FedEx Corporation,64119,OptumRx Select Standard,889,OptumRx,Commercial,Employer,889,OptumRx
13104,202112,5109,Tyson Foods,61332,CVS Caremark Value,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5110,University of Alabama at Birmingham,59547,Viva Health Alabama,69679,Triton Health Systems,Commercial,Employer,7504,Express Scripts PBM
13104,202112,5112,Maxor Plus Three Tier,59583,Maxor Plus Three Tier,61913,Maxor Plus,Commercial,PBM Offering,61913,Maxor Plus
13104,202112,5118,First Group America,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5119,Interactive Medical Systems,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5120,Philadelphia Gas Works,61855,CVS Caremark Performance Standard Control w/ Advanced Specialty Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5121,Sprinkler Fitters Local 417,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5122,Regence Blue Cross Blue Shield of Oregon PPO 3 Tier,62053,Regence Three-Tier Drug List,63149,Cambia Health Solutions,Commercial,PPO,60243,Prime Therapeutics
13104,202112,5127,Blue Cross Blue Shield of Nebraska EHA,59530,BCBS of Nebraska PDL 10 4Tier,63653,Blue Cross and Blue Shield of Nebraska,Commercial,Employer,60243,Prime Therapeutics
13104,202112,5128,Anthem HealthKeepers Plus VA Medallion 4.0,60365,Anthem Healthkeepers Plus,3181,"Anthem, Inc.",Managed Medicaid,HMO - Medicaid,69652,IngenioRx
13104,202112,5132,Abbott Laboratories,61820,Express Scripts Basic with Advantage Plus,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,5133,Allied Benefit Systems,61852,CVS Caremark Performance Standard Opt Out,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5135,City of Vancouver Police Fire,62053,Regence Three-Tier Drug List,63149,Cambia Health Solutions,Commercial,Employer,60243,Prime Therapeutics
13104,202112,5138,Custom Design Benefits Inc.,61825,Express Scripts National Preferred with Limited,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,5139,Operating Engineers Local 49,64120,OptumRx Premium Standard,889,OptumRx,Commercial,Employer,889,OptumRx
13104,202112,5140,Mason County Fruit Packers,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5141,National Kidney Foundation of NC,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5142,Omaha Childrens Healthcare,61532,CVS Caremark Advanced Control Formulary,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5145,UFCW 789,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5146,Burlington Northern Santa Fe,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5147,Florida Blue BlueCare Three Tier,59432,Florida Blue Three Tier,69720,Florida Blue,Commercial,HMO,60243,Prime Therapeutics
13104,202112,5149,CDPHP Formulary 1  - HMO,59757,CDPHP Formulary 1,7424,"Capital District Physicians Health Plan, Inc.",Commercial,HMO,884,CVS Caremark RX
13104,202112,5150,Custom Plastics,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5151,HSBC Bank USA,61855,CVS Caremark Performance Standard Control w/ Advanced Specialty Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5152,E. & J. Gallo Health Benefit Plan,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5153,Electrical Workers Local 292,60719,PrimeChoice Accord 3 Tier,60243,Prime Therapeutics,Commercial,Employer,60243,Prime Therapeutics
13104,202112,5154,Emory University,61855,CVS Caremark Performance Standard Control w/ Advanced Specialty Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5155,MTS Systems Corporation,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5156,Flambeau Products Corporation,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5157,Republic Steel,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5158,Suncast Corporation,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5159,Hillenbrand Industries,61852,CVS Caremark Performance Standard Opt Out,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5160,Johns Hopkins EHP,60531,Johns Hopkins EHP Formulary,65934,Johns Hopkins HealthCare LLC,Commercial,Employer,884,CVS Caremark RX
13104,202112,5163,Mary Berryman Agard & Associates,61825,Express Scripts National Preferred with Limited,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,5164,Fifth Third Bank,61855,CVS Caremark Performance Standard Control w/ Advanced Specialty Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5167,Bekaert Corporation,61855,CVS Caremark Performance Standard Control w/ Advanced Specialty Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5168,Bowling Green State University,61855,CVS Caremark Performance Standard Control w/ Advanced Specialty Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5169,Central Electric Cooperative,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5170,Cobank,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5171,Collins Industries Inc,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5174,County of Orange Health Care Agency by Cigna,62021,Cigna Standard Three Tier,3164,Cigna Corporation,Commercial,Employer,7504,Express Scripts PBM
13104,202112,5176,Kent State University,61855,CVS Caremark Performance Standard Control w/ Advanced Specialty Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5177,Penske Truck Leasing,61332,CVS Caremark Value,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5178,Stewart and Stevenson,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5179,The Vanguard Group,61855,CVS Caremark Performance Standard Control w/ Advanced Specialty Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5180,Travelers Property Casualty,61855,CVS Caremark Performance Standard Control w/ Advanced Specialty Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5181,University of Cincinnati,59620,Anthem National Three Tier,3181,"Anthem, Inc.",Commercial,Employer,69652,IngenioRx
13104,202112,5182,XEROX Corporation,61852,CVS Caremark Performance Standard Opt Out,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5187,"Stanley Company, Inc.",61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5191,Amsted Industries,61825,Express Scripts National Preferred with Limited,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,5192,Automated Packaging Systems,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5193,Avon Products Inc.,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5194,Baptist Health Systems Inc,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5195,BIC Products Corporation,61855,CVS Caremark Performance Standard Control w/ Advanced Specialty Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5196,Cabot Corporation,61855,CVS Caremark Performance Standard Control w/ Advanced Specialty Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5197,CHF Industries,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5198,Conn Weld Industries Inc,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5201,Detroit Public Schools,59727,Health Alliance Plan of Michigan 3-Tier,3345,Health Alliance Plan HAP (Henry Ford Health System),Commercial,Employer,7504,Express Scripts PBM
13104,202112,5202,Enbridge Employee Services,61855,CVS Caremark Performance Standard Control w/ Advanced Specialty Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5203,"Fellowes, Inc.",61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5206,Grace and Porta,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5208,"Kennametal, Inc.",61825,Express Scripts National Preferred with Limited,7504,Express Scripts PBM,Commercial,Employer,7504,Express Scripts PBM
13104,202112,5211,Nestle,61855,CVS Caremark Performance Standard Control w/ Advanced Specialty Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5212,National Rural Electric Cooperative Association (NRECA),61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5214,Philip Morris,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5215,Planned Administrators Inc,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5216,Rockwell Automation,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5219,Stonewall Jackson Memorial Hospital,60438,Highmark Blue Cross Blue Shield 3 Tier,4818,"Highmark, Inc.",Commercial,Employer,7504,Express Scripts PBM
13104,202112,5220,The Welfare Fund of the IUOE,61855,CVS Caremark Performance Standard Control w/ Advanced Specialty Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5221,Town of Greenwich,61854,CVS Caremark Performance Standard Control,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
13104,202112,5222,Town of West Hartford,61852,CVS Caremark Performance Standard Opt Out,70777,CVS Health (Aetna),Commercial,Employer,884,CVS Caremark RX
